id,Timestamp,Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,gender,Country,Clicked
1460,2016-02-12 03:39:09,32.6,38,40159.2,190.05,Customizable homogeneous contingency,0,Syrian Arab Republic,1
1461,2016-02-12 05:20:19,55.6,53,,110.25,Persistent demand-driven interface,0,Chile,0
1462,2016-02-12 05:20:19,67.56,47,50628.31,109.98,Reduced background data-warehouse,0,Paraguay,1
1463,2016-02-12 08:46:15,57.99,50,62466.1,124.58,Innovative homogeneous alliance,0,Costa Rica,1
1464,2016-02-12 10:39:10,84.31,25,,123.25,Total local synergy,1,Netherlands Antilles,0
1465,2016-02-12 10:39:10,58.05,32,15879.1,195.54,Total asynchronous architecture,1,Tajikistan,1
1466,2016-02-12 20:36:40,77.2,33,49325.48,254.05,Persistent homogeneous framework,1,Philippines,0
1467,2016-02-12 20:36:40,83.07,34,,231.87,Face-to-face dedicated flexibility,0,Luxembourg,1
1468,2016-02-12 22:51:08,65.4,33,66699.12,247.31,Adaptive 24hour Graphic Interface,0,Palau,0
1469,2016-02-13 04:16:08,69.42,25,65791.17,213.38,Quality-focused hybrid frame,0,Lao People's Democratic Republic,0
1470,2016-02-13 07:53:55,54.7,36,31087.54,118.39,Grass-roots solution-oriented conglomeration,1,British Indian Ocean Territory (Chagos Archipelago),1
1471,2016-02-13 13:57:53,65.72,36,28275.48,120.12,Managed didactic flexibility,0,Saint Pierre and Miquelon,1
1472,2016-02-13 15:37:36,69.35,29,53431.35,252.77,Seamless 4thgeneration contingency,1,Argentina,0
1473,2016-02-14 03:50:52,80.49,40,67186.54,229.12,Balanced heuristic approach,1,Tanzania,0
1474,2016-02-14 04:14:13,42.32,29,63891.29,187.09,Digitized radical architecture,1,South Georgia and the South Sandwich Islands,1
1475,2016-02-14 06:51:43,66.89,25,,124.85,Streamlined non-volatile analyzer,0,Australia,0
1476,2016-02-14 06:51:43,44.64,36,55787.58,127.01,Up-sized incremental encryption,0,Belize,1
1477,2016-02-14 07:15:37,61.72,26,67279.06,218.49,Grass-roots systematic hardware,0,Venezuela,0
1478,2016-02-14 07:30:24,67.85,29,,231.42,Face-to-face methodical intranet,0,Saint Vincent and the Grenadines,0
1479,2016-02-14 07:30:24,60.94,41,76893.84,154.97,Fundamental fault-tolerant neural-net,0,Latvia,1
1480,2016-02-14 07:36:58,34.04,28,,113.69,Profound stable product,1,Norway,0
1481,2016-02-14 07:36:58,62.31,47,62722.57,119.3,Team-oriented encompassing portal,0,Turkey,1
1482,2016-02-14 10:06:49,56.39,58,32252.38,154.23,Programmable uniform website,0,Australia,1
1483,2016-02-14 11:36:08,73.49,38,67132.46,244.23,Organic 3rdgeneration encryption,0,Vanuatu,0
1484,2016-02-14 14:38:01,77.8,57,43708.88,152.94,Virtual executive implementation,0,Namibia,1
1485,2016-02-14 16:33:29,60.39,40,,119.86,Programmable empowering orchestration,0,Indonesia,1
1486,2016-02-14 16:33:29,64.67,51,24316.61,138.35,Horizontal incremental website,1,Togo,1
1487,2016-02-14 17:05:15,77.63,29,56113.37,239.22,Upgradable asynchronous circuit,0,Azerbaijan,0
1488,2016-02-14 22:23:30,64.88,42,70005.51,129.8,Customizable systematic service-desk,1,Equatorial Guinea,1
1489,2016-02-15 03:43:55,77.29,27,66265.34,201.24,Grass-roots 4thgeneration forecast,1,Tuvalu,0
1490,2016-02-15 05:35:54,73.71,23,56605.12,211.38,Inverse local hub,1,El Salvador,0
1491,2016-02-15 07:27:41,66.12,49,39031.89,113.8,Stand-alone motivating moratorium,0,Cote d'Ivoire,1
1492,2016-02-15 07:27:41,71.84,35,,108.16,Fully-configurable eco-centric frame,0,Bahamas,1
1493,2016-02-15 07:55:10,76.28,33,52686.47,254.34,Right-sized asynchronous website,0,Guadeloupe,0
1494,2016-02-15 12:25:28,81.37,26,53049.44,156.48,Business-focused responsive website,1,Kyrgyz Republic,0
1495,2016-02-15 12:25:28,81.37,38,,198.32,Team-oriented executive core,0,Christmas Island,1
1496,2016-02-15 14:13:47,81.99,33,61270.14,230.9,Inverse bi-directional knowledge user,0,French Polynesia,0
1497,2016-02-15 16:18:49,68.25,29,70324.8,220.08,Phased fault-tolerant definition,0,Greenland,0
1498,2016-02-15 16:52:04,74.59,23,40135.06,158.35,Phased clear-thinking encoding,1,United States Virgin Islands,1
1499,2016-02-15 20:41:05,81.29,28,33239.2,219.72,Synergized well-modulated Graphical User Interface,0,Mongolia,0
1500,2016-02-16 02:29:03,75.0,29,63965.16,230.36,Secured upward-trending benchmark,1,Eritrea,0
1501,2016-02-16 07:37:28,34.04,34,40182.84,174.88,Reverse-engineered context-sensitive emulation,1,El Salvador,1
1502,2016-02-16 09:11:27,53.68,47,56180.93,115.26,Operative stable moderator,1,Micronesia,1
1503,2016-02-16 12:05:45,75.94,27,53042.51,236.96,Future-proofed stable function,1,Italy,0
1504,2016-02-16 18:21:36,90.97,37,54520.14,180.77,Multi-lateral empowering throughput,0,Congo,0
1505,2016-02-17 07:00:38,89.71,48,51501.38,204.4,Versatile local forecast,1,Bahrain,0
1506,2016-02-17 07:00:38,80.53,22,,234.75,Vision-oriented system-worthy forecast,0,Uzbekistan,1
1507,2016-02-17 07:05:57,88.12,38,46653.75,230.91,Realigned next generation projection,0,Gibraltar,0
1508,2016-02-17 11:15:31,85.35,37,64235.51,161.42,Exclusive multi-state Internet solution,1,Ecuador,0
1509,2016-02-17 11:15:31,81.32,47,,119.93,Realigned intermediate application,1,Saint Lucia,1
1510,2016-02-17 11:42:00,65.19,36,75254.88,150.61,Cross-group regional website,0,Israel,1
1511,2016-02-17 13:16:33,47.23,42,,136.18,Diverse multi-tasking parallelism,1,Timor-Leste,0
1512,2016-02-17 13:16:33,37.68,52,53575.48,172.83,Organic leadingedge secured line,1,Turkmenistan,1
1513,2016-02-17 18:50:57,76.24,26,,166.31,Robust dedicated system engine,1,Uganda,1
1514,2016-02-17 18:50:57,68.6,33,68448.94,135.08,Focused high-level frame,0,Taiwan,1
1515,2016-02-17 20:22:49,64.79,30,42251.59,116.07,Visionary mission-critical application,0,Maldives,1
1516,2016-02-17 21:55:29,55.13,45,55605.92,111.71,Customizable executive software,0,Ukraine,1
1517,2016-02-17 23:47:00,43.49,19,,225.97,Universal contextually-based system engine,1,Cameroon,1
1518,2016-02-17 23:47:00,71.03,32,57846.68,120.85,Advanced systemic productivity,0,Netherlands Antilles,1
1519,2016-02-18 03:58:36,83.66,38,68877.02,175.14,Profound dynamic attitude,0,Syrian Arab Republic,0
1520,2016-02-18 22:42:33,71.83,40,22205.74,135.48,Diverse background ability,1,Rwanda,1
1521,2016-02-18 23:08:59,86.78,30,54952.42,170.13,Fundamental zero tolerance solution,1,United States of America,0
1522,2016-02-19 07:29:30,39.36,46,,110.84,Assimilated next generation firmware,1,Portugal,1
1523,2016-02-19 07:29:30,75.55,22,41851.38,169.4,Upgradable even-keeled challenge,0,Taiwan,1
1524,2016-02-19 13:26:24,60.75,42,69775.75,247.05,Fully-configurable systemic productivity,1,Guyana,0
1525,2016-02-19 20:49:27,60.83,19,40478.83,185.46,Versatile next generation pricing structure,1,Palestinian Territory,0
1526,2016-02-20 00:06:20,73.93,44,74180.05,218.22,Quality-focused scalable utilization,0,Niue,0
1527,2016-02-20 09:54:06,78.67,26,63319.99,195.56,Proactive 5thgeneration frame,0,Cambodia,0
1528,2016-02-20 10:52:51,56.66,42,72684.44,139.42,Upgradable asymmetric emulation,0,Dominican Republic,1
1529,2016-02-20 20:47:05,55.79,24,59550.05,149.67,Pre-emptive content-based focus group,0,Puerto Rico,1
1530,2016-02-21 05:23:28,80.47,42,70505.06,215.18,Grass-roots multimedia policy,1,Mali,0
1531,2016-02-21 05:23:28,47.23,35,,143.79,Seamless composite budgetary management,0,French Polynesia,0
1532,2016-02-21 07:42:48,84.73,30,39840.55,153.76,Synchronized leadingedge help-desk,0,Canada,1
1533,2016-02-21 13:11:08,78.79,32,68324.48,215.29,Stand-alone background open system,1,Uruguay,0
1534,2016-02-21 16:57:59,86.81,29,50820.74,199.62,Multi-channeled scalable moratorium,1,Turkmenistan,0
1535,2016-02-21 20:09:12,35.66,36,59240.24,172.57,Implemented uniform synergy,0,Svalbard & Jan Mayen Islands,1
1536,2016-02-21 20:09:12,50.6,28,,197.93,Cloned 5thgeneration orchestration,0,Trinidad and Tobago,1
1537,2016-02-21 23:07:11,55.46,37,42078.89,108.1,Exclusive systematic algorithm,0,Taiwan,1
1538,2016-02-22 07:04:05,91.15,38,36834.04,184.98,Robust uniform framework,0,Cyprus,0
1539,2016-02-23 13:55:48,39.86,28,51171.23,161.24,Ergonomic zero tolerance encoding,0,Ghana,1
1540,2016-02-23 13:55:48,71.4,24,,171.23,Realigned intangible benchmark,1,Western Sahara,0
1541,2016-02-23 17:37:46,68.72,27,66861.67,225.97,Fundamental tangible moratorium,0,Austria,0
1542,2016-02-24 00:44:44,83.98,36,68305.91,194.62,Profit-focused secondary portal,0,Zimbabwe,0
1543,2016-02-24 04:11:37,40.18,30,,217.1,Face-to-face analyzing encryption,1,Saint Helena,1
1544,2016-02-24 04:11:37,39.3,32,48335.2,145.73,Decentralized bottom-line help-desk,0,Lithuania,1
1545,2016-02-24 06:17:18,52.17,44,57594.7,115.37,Optional modular throughput,1,Equatorial Guinea,1
1546,2016-02-24 06:18:11,80.72,33,,230.18,Optimized coherent Internet solution,0,Belarus,0
1547,2016-02-24 06:18:11,85.26,32,55424.24,224.07,Reverse-engineered dynamic function,1,Netherlands Antilles,0
1548,2016-02-24 07:13:00,36.91,48,54645.2,159.69,Ameliorated coherent open architecture,0,Zimbabwe,1
1549,2016-02-24 10:36:43,82.79,32,54429.17,234.81,Distributed fault-tolerant service-desk,1,Brunei Darussalam,0
1550,2016-02-24 19:08:11,47.9,42,48467.68,114.53,Cross-group human-resource time-frame,0,United Kingdom,1
1551,2016-02-25 16:33:24,75.24,24,52252.91,226.49,Vision-oriented next generation solution,0,Vanuatu,0
1552,2016-02-26 01:18:44,75.92,22,38427.66,182.65,Monitored context-sensitive initiative,0,Russian Federation,0
1553,2016-02-26 01:18:44,63.88,22,,137.63,Open-source 5thgeneration leverage,1,Netherlands Antilles,0
1554,2016-02-26 04:57:14,70.66,43,63450.96,120.95,Versatile scalable encryption,1,Mauritius,1
1555,2016-02-26 06:00:16,77.36,41,49597.08,115.79,Fully-configurable asynchronous firmware,0,El Salvador,1
1556,2016-02-26 09:18:48,80.87,42,,156.97,Automated multi-state toolset,0,Tonga,0
1557,2016-02-26 09:18:48,70.58,26,56694.12,136.94,Proactive next generation knowledge user,0,Algeria,1
1558,2016-02-26 09:54:33,67.05,25,65421.39,220.92,Realigned scalable standardization,0,Finland,0
1559,2016-02-26 17:01:01,84.95,34,56379.3,230.36,Mandatory dedicated data-warehouse,0,Madagascar,0
1560,2016-02-26 17:14:14,75.42,26,63373.7,164.25,Optional regional throughput,1,Western Sahara,0
1561,2016-02-26 19:35:54,85.54,41,,135.72,Realigned 24/7 core,0,Slovakia (Slovak Republic),0
1562,2016-02-26 19:35:54,77.65,28,66198.66,208.01,Configurable impactful capacity,0,Ukraine,0
1563,2016-02-26 19:48:23,37.75,36,35466.8,225.24,Polarized dynamic throughput,0,Uzbekistan,1
1564,2016-02-26 22:46:43,69.62,20,50983.75,202.25,Business-focused encompassing neural-net,1,Qatar,0
1565,2016-02-26 23:44:44,74.62,31,,111.02,Re-engineered exuding frame,0,Wallis and Futuna,1
1566,2016-02-26 23:44:44,86.58,32,60151.77,195.93,Business-focused asynchronous budgetary management,1,Mexico,0
1567,2016-02-27 04:43:07,74.58,40,23821.72,135.51,Advanced 24/7 productivity,1,Russian Federation,1
1568,2016-02-27 08:52:50,56.64,29,55984.89,123.24,Versatile 6thgeneration parallelism,1,Zimbabwe,1
1569,2016-02-27 12:34:19,85.23,36,64238.71,212.92,Visionary client-driven installation,1,Senegal,0
1570,2016-02-27 13:51:44,76.06,26,,207.18,Devolved human-resource circuit,0,Bolivia,1
1571,2016-02-27 13:51:44,69.5,26,68348.99,203.84,Front-line systemic capability,0,Pakistan,0
1572,2016-02-27 15:04:52,45.99,33,51163.14,124.61,Face-to-face methodical intranet,1,Afghanistan,1
1573,2016-02-27 20:20:25,80.87,28,63528.8,203.3,Ameliorated local workforce,0,Uruguay,0
1574,2016-02-27 20:20:25,86.78,55,,111.71,Proactive actuating Graphical User Interface,0,Jersey,0
1575,2016-02-28 03:34:35,49.21,46,49206.4,115.6,Realigned 24/7 core,0,Mexico,1
1576,2016-02-28 06:41:44,72.45,34,,234.75,Multi-channeled asynchronous open system,1,Montenegro,1
1577,2016-02-28 06:41:44,43.67,31,25686.34,166.29,Automated directional function,1,Antarctica (the territory South of 60 deg S),1
1578,2016-02-28 09:31:31,54.96,42,59419.78,113.75,Public-key disintermediate emulation,1,Niger,1
1579,2016-02-28 09:31:31,68.25,35,,143.13,Virtual impactful algorithm,1,Barbados,0
1580,2016-02-28 18:52:44,81.25,44,,225.29,Configurable impactful firmware,0,Ghana,0
1581,2016-02-28 18:52:44,60.72,44,42995.8,105.69,Synergized context-sensitive database,0,Kuwait,1
1582,2016-02-28 22:02:14,79.53,33,61467.33,236.72,Profound well-modulated array,0,Indonesia,0
1583,2016-02-28 23:10:32,66.83,46,77871.75,196.17,Assimilated hybrid initiative,1,Cyprus,0
1584,2016-02-28 23:10:32,73.71,36,,254.05,Horizontal global leverage,0,Peru,1
1585,2016-02-28 23:21:22,39.96,35,53898.89,138.52,Phased leadingedge budgetary management,1,Pitcairn Islands,1
1586,2016-02-28 23:54:44,41.88,40,44217.68,126.11,Streamlined exuding adapter,1,Cyprus,1
1587,2016-02-29 11:00:06,81.46,29,51636.12,231.54,Intuitive fresh-thinking moderator,0,Ireland,0
1588,2016-02-29 12:31:57,72.01,31,57756.89,251.0,Horizontal multi-state interface,0,Angola,0
1589,2016-02-29 12:31:57,66.17,41,,219.98,Future-proofed holistic superstructure,0,Sweden,0
1590,2016-02-29 18:06:21,54.39,20,52563.22,171.9,Digitized content-based circuit,1,Guadeloupe,1
1591,2016-02-29 18:06:21,36.56,60,,128.17,Exclusive client-driven model,0,Cyprus,0
1592,2016-02-29 19:26:35,76.2,37,75044.35,178.51,Multi-layered fresh-thinking process improvement,0,Barbados,0
1593,2016-02-29 19:26:35,60.94,31,,221.18,Front-line systemic capability,1,Burundi,0
1594,2016-02-29 23:56:06,63.88,38,19991.72,136.85,Upgradable even-keeled hardware,0,Madagascar,1
1595,2016-03-01 10:01:35,77.07,40,44559.43,261.02,Face-to-face analyzing encryption,0,Afghanistan,0
1596,2016-03-01 22:06:37,40.01,53,51463.17,161.77,Sharable multimedia conglomeration,0,Ecuador,1
1597,2016-03-01 22:13:37,86.41,28,45593.93,207.48,Digitized static capability,1,Aruba,0
1598,2016-03-02 04:02:45,63.26,29,54787.37,120.46,Customizable holistic archive,1,Ethiopia,1
1599,2016-03-02 04:57:51,50.33,50,62657.53,133.2,Sharable analyzing alliance,1,Micronesia,1
1600,2016-03-02 05:11:01,59.88,30,75535.14,193.63,Reverse-engineered content-based intranet,1,French Polynesia,0
1601,2016-03-02 06:35:08,76.2,24,47258.59,228.81,Optimized coherent Internet solution,1,Japan,0
1602,2016-03-02 10:07:43,71.74,32,,160.73,Optional mission-critical functionalities,0,Mauritania,0
1603,2016-03-02 10:07:43,84.54,33,64902.47,204.02,Synchronized stable complexity,1,Moldova,0
1604,2016-03-02 15:39:02,60.39,45,38987.42,108.25,Front-line methodical utilization,1,Switzerland,1
1605,2016-03-03 02:59:37,67.8,30,39809.69,117.75,Team-oriented 6thgeneration extranet,1,Isle of Man,1
1606,2016-03-03 03:13:48,66.47,31,58037.66,256.39,Vision-oriented human-resource synergy,1,France,0
1607,2016-03-03 03:51:27,70.04,29,,129.41,Organized demand-driven knowledgebase,1,Belize,1
1608,2016-03-03 03:51:27,41.35,27,39193.45,162.46,Streamlined homogeneous analyzer,1,Colombia,1
1609,2016-03-03 20:20:32,44.13,40,33601.84,128.48,Ameliorated discrete extranet,1,Cuba,1
1610,2016-03-03 22:31:16,76.84,32,65883.39,231.59,Reduced incremental productivity,0,Singapore,0
1611,2016-03-04 08:48:29,81.67,28,62927.96,196.76,Visionary analyzing structure,1,Mauritania,0
1612,2016-03-04 10:13:48,42.32,37,,212.67,Compatible scalable emulation,0,Dominican Republic,1
1613,2016-03-04 10:13:48,75.83,27,67516.07,200.59,Managed upward-trending instruction set,0,Estonia,0
1614,2016-03-04 13:47:47,83.48,31,59340.99,222.72,Intuitive zero administration adapter,1,Philippines,0
1615,2016-03-04 14:10:12,83.42,25,49850.52,183.42,Advanced heuristic firmware,1,Austria,0
1616,2016-03-04 14:33:38,76.83,28,67990.84,192.81,Quality-focused 5thgeneration orchestration,0,Ecuador,0
1617,2016-03-05 12:03:41,63.18,45,39211.49,107.92,Reactive upward-trending migration,0,Georgia,1
1618,2016-03-05 20:53:19,43.16,29,50666.5,143.04,Robust holistic application,1,Saint Vincent and the Grenadines,1
1619,2016-03-05 23:02:11,66.04,27,71881.84,199.76,Synergistic non-volatile analyzer,0,Mauritius,0
1620,2016-03-06 06:51:23,87.27,30,51824.01,204.27,Fully-configurable 5thgeneration circuit,1,Christmas Island,1
1621,2016-03-06 09:33:46,79.51,39,34942.26,125.11,Proactive non-volatile encryption,1,Brunei Darussalam,1
1622,2016-03-06 11:36:06,69.17,40,66193.81,123.62,Extended leadingedge solution,0,Montenegro,1
1623,2016-03-06 23:26:44,55.71,37,57806.03,112.52,Upgradable 4thgeneration portal,1,Korea,1
1624,2016-03-06 23:26:44,78.11,41,,207.48,Cloned explicit middleware,1,Niger,0
1625,2016-03-07 01:40:15,66.0,48,24593.33,131.76,Reactive local challenge,1,Australia,1
1626,2016-03-07 01:40:15,84.79,24,,170.04,Synergistic discrete middleware,0,Jersey,1
1627,2016-03-07 20:02:51,69.2,30,,175.43,Ameliorated upward-trending definition,1,Nicaragua,1
1628,2016-03-07 20:02:51,88.04,45,62589.84,191.17,Profound explicit hardware,1,Saint Vincent and the Grenadines,0
1629,2016-03-07 22:32:15,78.15,33,72042.85,194.37,Ergonomic neutral portal,0,Algeria,0
1630,2016-03-07 22:32:15,38.35,35,,169.88,Self-enabling holistic process improvement,0,Eritrea,1
1631,2016-03-07 22:51:00,91.1,40,55499.69,198.13,Secured intermediate approach,1,Bolivia,0
1632,2016-03-08 00:37:54,55.35,39,75509.61,153.17,De-engineered object-oriented protocol,1,Cook Islands,1
1633,2016-03-08 05:12:57,81.32,25,52416.18,165.65,Pre-emptive next generation Internet solution,0,Moldova,0
1634,2016-03-08 05:48:20,80.05,25,45959.86,219.94,Networked stable open architecture,1,Christmas Island,0
1635,2016-03-08 10:39:16,42.83,36,,223.2,Ergonomic client-driven application,0,Israel,1
1636,2016-03-08 10:39:16,76.56,30,68030.18,213.75,Business-focused high-level hardware,0,Brunei Darussalam,0
1637,2016-03-08 18:00:43,78.36,28,,221.51,Networked regional Local Area Network,0,Australia,1
1638,2016-03-08 18:00:43,60.23,35,43313.73,106.86,Balanced asynchronous hierarchy,0,Kenya,1
1639,2016-03-09 00:41:46,36.49,52,42136.33,196.61,Object-based system-worthy superstructure,1,Lao People's Democratic Republic,1
1640,2016-03-09 02:07:17,46.66,45,49101.67,118.16,Grass-roots mission-critical emulation,0,Antigua and Barbuda,1
1641,2016-03-09 03:41:30,63.45,23,52182.23,140.64,Persistent demand-driven interface,1,Spain,1
1642,2016-03-09 06:22:03,37.65,51,50457.01,161.29,Automated stable help-desk,1,Bahrain,1
1643,2016-03-09 12:10:08,77.35,34,72330.57,167.26,Total bi-directional success,0,Yemen,0
1644,2016-03-09 12:10:08,68.18,30,,237.34,Universal asymmetric workforce,0,Venezuela,1
1645,2016-03-09 14:45:33,72.08,29,71228.44,169.5,Stand-alone national attitude,0,Burundi,0
1646,2016-03-09 14:57:11,74.02,32,72272.9,210.54,Operative system-worthy protocol,0,Micronesia,0
1647,2016-03-10 01:36:19,32.84,40,41232.89,171.72,Triple-buffered 3rdgeneration migration,0,Trinidad and Tobago,1
1648,2016-03-10 01:36:19,61.76,25,,258.62,Realigned reciprocal framework,0,Saudi Arabia,0
1649,2016-03-10 07:07:31,89.91,30,,139.01,Operative actuating installation,0,Iran,1
1650,2016-03-10 07:07:31,80.38,30,55130.96,238.06,Business-focused holistic benchmark,0,Albania,0
1651,2016-03-10 15:07:44,50.63,50,25767.16,142.23,Operative full-range forecast,0,Luxembourg,1
1652,2016-03-10 22:28:52,51.87,50,51869.87,119.65,Team-oriented dynamic forecast,0,Afghanistan,1
1653,2016-03-10 23:26:54,35.98,47,55993.68,165.52,Focused 3rdgeneration pricing structure,1,El Salvador,1
1654,2016-03-10 23:26:54,67.58,30,,226.69,Seamless optimal contingency,0,Bahamas,0
1655,2016-03-10 23:36:03,62.42,29,73910.9,198.5,Upgradable optimizing toolset,1,Canada,0
1656,2016-03-11 00:05:48,65.07,34,73941.91,227.53,Monitored explicit hierarchy,1,Anguilla,0
1657,2016-03-11 06:49:10,38.93,39,27508.41,162.08,Intuitive exuding service-desk,0,Liberia,1
1658,2016-03-11 09:58:32,90.75,40,45945.88,216.5,Decentralized methodical capability,0,Togo,0
1659,2016-03-11 10:01:23,75.71,34,62109.8,246.06,Phased hybrid intranet,0,Portugal,0
1660,2016-03-11 12:39:19,79.22,27,63429.18,198.79,Intuitive modular system engine,1,Belgium,0
1661,2016-03-11 13:07:30,61.84,44,,191.17,Down-sized background groupware,0,Italy,1
1662,2016-03-11 13:07:30,35.11,35,47638.3,158.03,Extended analyzing emulation,1,Anguilla,1
1663,2016-03-11 14:50:56,82.58,38,65496.78,225.23,Open-architected zero administration secured line,1,Dominica,0
1664,2016-03-12 01:39:19,69.08,41,77460.07,210.6,Ergonomic client-driven application,0,Turks and Caicos Islands,0
1665,2016-03-12 01:39:19,66.83,32,,201.26,Polarized multimedia system engine,1,Afghanistan,1
1666,2016-03-12 02:48:18,44.72,46,40468.53,123.86,Cross-group systemic customer loyalty,1,Grenada,1
1667,2016-03-12 06:05:12,75.55,36,31998.72,123.71,Decentralized attitude-oriented interface,1,Bosnia and Herzegovina,1
1668,2016-03-12 07:18:36,71.03,55,28186.65,150.77,Programmable didactic capacity,0,China,1
1669,2016-03-12 07:18:36,73.89,37,,234.26,Exclusive disintermediate Internet solution,1,China,0
1670,2016-03-13 13:50:25,74.38,40,74024.61,220.05,Enhanced zero tolerance Graphic Interface,1,Indonesia,0
1671,2016-03-13 13:50:25,39.34,42,,216.24,Open-source local approach,0,Guatemala,1
1672,2016-03-13 20:35:42,69.47,26,59785.94,236.5,Organic bottom-line service-desk,0,San Marino,0
1673,2016-03-14 03:29:12,77.47,36,70510.59,222.91,Assimilated actuating policy,1,Jamaica,0
1674,2016-03-14 04:34:35,53.33,34,44275.13,111.63,Configurable impactful productivity,1,Andorra,1
1675,2016-03-14 06:46:14,71.0,22,56067.38,211.87,Extended systemic policy,0,Eritrea,0
1676,2016-03-14 14:13:05,56.78,36,,209.93,Polarized tangible collaboration,0,Malaysia,1
1677,2016-03-14 14:13:05,61.57,53,35253.98,125.94,Progressive 24hour forecast,1,Bulgaria,1
1678,2016-03-14 23:13:11,57.7,34,42696.67,109.07,Phased dynamic customer loyalty,0,Australia,1
1679,2016-03-15 03:12:25,57.64,57,45580.92,133.81,Synchronized dedicated service-desk,1,Dominica,1
1680,2016-03-15 03:12:25,35.21,32,,108.27,Diverse executive groupware,1,Estonia,1
1681,2016-03-15 06:54:21,71.33,23,31072.44,169.4,Optimized attitude-oriented initiative,0,Japan,1
1682,2016-03-15 11:25:48,51.5,34,67050.16,135.31,Configurable dynamic adapter,0,Zambia,1
1683,2016-03-15 11:25:48,67.47,45,,122.02,User-friendly upward-trending intranet,0,Saint Pierre and Miquelon,1
1684,2016-03-15 14:06:17,43.63,41,51662.24,123.25,Exclusive zero tolerance frame,1,Albania,1
1685,2016-03-15 14:33:12,55.77,49,55942.04,117.33,Fully-configurable high-level groupware,1,Chile,1
1686,2016-03-15 14:33:12,73.27,32,,158.22,Decentralized needs-based analyzer,0,Myanmar,0
1687,2016-03-15 15:49:14,70.79,31,74535.94,184.1,Distributed tertiary system engine,0,Bouvet Island (Bouvetoya),0
1688,2016-03-15 17:33:15,72.92,29,69428.73,217.1,Customizable mission-critical adapter,1,Czech Republic,0
1689,2016-03-15 19:35:19,44.72,24,,198.45,Virtual executive implementation,0,China,0
1690,2016-03-15 19:35:19,75.64,29,69718.19,204.82,Pre-emptive well-modulated moderator,1,Iran,0
1691,2016-03-15 20:19:20,68.95,51,74623.27,185.85,Front-line bandwidth-monitored capacity,1,United States Virgin Islands,0
1692,2016-03-16 00:28:10,84.33,41,54989.93,240.95,Pre-emptive zero tolerance Local Area Network,0,Belize,0
1693,2016-03-16 07:59:37,40.42,45,40183.75,133.9,Stand-alone reciprocal synergy,1,Norway,1
1694,2016-03-16 20:10:53,62.06,40,63493.6,116.27,Digitized radical array,1,Jersey,1
1695,2016-03-16 20:19:01,47.64,49,45632.51,122.02,Centralized neutral neural-net,0,Qatar,1
1696,2016-03-16 20:33:10,87.16,37,50711.68,231.95,Pre-emptive content-based frame,1,Western Sahara,0
1697,2016-03-17 05:00:12,79.71,26,,118.6,Intuitive dynamic attitude,1,Barbados,1
1698,2016-03-17 05:00:12,74.65,28,67669.06,212.56,Robust transitional ability,0,French Southern Territories,0
1699,2016-03-17 06:25:47,36.98,31,39552.49,167.87,Fully-configurable clear-thinking throughput,1,Northern Mariana Islands,1
1700,2016-03-17 22:24:02,47.23,43,73538.09,210.87,Optimized upward-trending productivity,1,Svalbard & Jan Mayen Islands,1
1701,2016-03-17 22:59:46,63.11,34,63107.88,254.94,Balanced mobile Local Area Network,1,Micronesia,0
1702,2016-03-17 23:39:28,56.34,50,68713.7,139.02,Multi-channeled mission-critical success,1,Anguilla,1
1703,2016-03-18 02:39:26,73.72,32,52140.04,256.4,Universal contextually-based system engine,1,Thailand,0
1704,2016-03-18 09:08:39,55.32,43,67682.32,127.65,Managed 24hour analyzer,0,Netherlands,1
1705,2016-03-18 09:08:39,80.51,27,,118.45,Devolved regional moderator,0,Lithuania,1
1706,2016-03-18 13:00:12,62.12,37,50671.6,105.86,Re-engineered intangible software,1,Liechtenstein,1
1707,2016-03-18 13:22:35,84.59,35,60015.57,226.54,Streamlined non-volatile analyzer,1,Cameroon,0
1708,2016-03-18 13:22:35,54.43,24,,238.06,Upgradable asymmetric emulation,0,Tonga,0
1709,2016-03-18 16:04:59,65.8,25,60843.32,231.49,Expanded radical software,1,Gabon,0
1710,2016-03-18 16:04:59,41.35,24,,135.48,Organic 3rdgeneration encryption,1,Jamaica,0
1711,2016-03-18 17:35:40,65.77,21,42162.9,218.61,Function-based fault-tolerant model,1,Eritrea,0
1712,2016-03-18 17:35:40,35.25,29,,247.31,Versatile solution-oriented secured line,0,Taiwan,1
1713,2016-03-19 00:27:58,63.8,38,36037.33,108.7,Adaptive demand-driven knowledgebase,1,Tuvalu,1
1714,2016-03-19 08:00:58,87.85,34,51816.27,153.01,Digitized interactive initiative,0,Turkmenistan,0
1715,2016-03-19 08:00:58,64.51,46,,193.63,Progressive uniform budgetary management,0,Turkey,1
1716,2016-03-19 11:09:36,57.2,42,57739.03,110.66,Innovative maximized groupware,0,New Zealand,1
1717,2016-03-19 14:23:45,80.23,31,68094.85,196.23,Secured clear-thinking middleware,0,Qatar,0
1718,2016-03-19 14:57:00,63.26,28,,216.87,Innovative maximized groupware,1,Russian Federation,1
1719,2016-03-19 14:57:00,86.38,40,66359.32,188.27,Cross-platform 4thgeneration focus group,1,Singapore,0
1720,2016-03-20 02:44:13,37.01,50,48826.14,216.01,Secured encompassing Graphical User Interface,0,San Marino,1
